SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftColors	rightColors	TOA	Mask	SOA	Blocked
3	22-May-16	4	Red	s	1	0.5886	B	D	r	b	2000	1	6	1
3	22-May-16	5	Red	k	1	0.7803	C	B	r	b	2000	1	6	1
3	22-May-16	6	Red	a	1	0.6936	C	A	b	r	2000	1	6	1
3	22-May-16	7	Red	k	1	0.5588	C	D	r	b	2000	1	6	1
3	22-May-16	8	Red	k	0	0.6948	D	B	r	b	2000	1	6	1
3	22-May-16	9	Red	a	1	0.5271	A	C	r	b	2000	1	6	1
3	22-May-16	10	Red	k	1	0.5814	C	B	r	b	2000	1	6	1
3	22-May-16	11	Red	a	1	0.6375	B	A	b	r	2000	1	6	1
3	22-May-16	12	Red	s	1	0.6139	A	B	b	r	2000	1	6	1
3	22-May-16	13	Red	s	1	0.5509	A	B	b	r	2000	1	6	1
3	22-May-16	14	Red	k	1	0.6788	C	B	r	b	2000	1	6	1
3	22-May-16	15	Red	a	1	0.6157	C	A	b	r	2000	1	6	1
3	22-May-16	16	Red	l	1	0.4708	B	D	b	r	2000	1	6	1
3	22-May-16	17	Red	l	1	0.5111	D	B	r	b	2000	1	6	1
3	22-May-16	18	Red	k	1	0.6475	C	A	r	b	2000	1	6	1
3	22-May-16	19	Red	a	1	0.5594	B	A	b	r	2000	1	6	1
3	22-May-16	20	Red	a	1	0.576	B	A	b	r	2000	1	6	1
3	22-May-16	21	Red	s	1	0.5677	D	B	b	r	2000	1	6	1
3	22-May-16	22	Red	s	1	0.5361	A	B	b	r	2000	1	6	1
3	22-May-16	23	Red	l	1	0.5754	D	A	r	b	2000	1	6	1
3	22-May-16	24	Red	l	1	0.5053	C	D	b	r	2000	1	6	1
3	22-May-16	25	Red	s	0	0.5359	C	D	r	b	2000	1	6	1
3	22-May-16	26	Red	a	1	0.5919	A	B	r	b	2000	1	6	1
3	22-May-16	27	Red	s	1	0.5763	B	C	r	b	2000	1	6	1
3	22-May-16	28	Red	l	1	0.6813	D	A	r	b	2000	1	6	1
3	22-May-16	29	Red	k	0	0.5531	B	D	r	b	2000	1	6	1
3	22-May-16	30	Red	k	1	0.585	B	C	b	r	2000	1	6	1
3	22-May-16	31	Red	k	0	0.5606	D	C	r	b	2000	1	6	1
3	22-May-16	32	Red	s	1	0.6331	B	C	r	b	2000	1	6	1
3	22-May-16	1	blue	l	1	0.5654	C	D	r	b	2000	1	6	1
3	22-May-16	2	blue	l	1	0.4677	C	D	r	b	2000	1	6	1
3	22-May-16	3	blue	a	1	0.5579	A	C	b	r	2000	1	6	1
3	22-May-16	4	blue	s	1	0.6603	A	B	r	b	2000	1	6	1
3	22-May-16	5	blue	s	1	0.6303	B	A	b	r	2000	1	6	1
3	22-May-16	6	blue	k	1	0.5901	C	D	b	r	2000	1	6	1
3	22-May-16	7	blue	l	1	0.5884	D	A	b	r	2000	1	6	1
3	22-May-16	8	blue	s	1	0.5746	B	A	b	r	2000	1	6	1
3	22-May-16	9	blue	a	1	0.5726	B	A	r	b	2000	1	6	1
3	22-May-16	10	blue	l	1	0.5815	D	A	b	r	2000	1	6	1
3	22-May-16	11	blue	a	1	0.6309	A	D	b	r	2000	1	6	1
3	22-May-16	12	blue	k	1	0.7011	C	D	b	r	2000	1	6	1
3	22-May-16	13	blue	l	0	1.1099	B	A	r	b	2000	1	6	1
3	22-May-16	14	blue	s	1	0.5986	C	B	r	b	2000	1	6	1
3	22-May-16	15	blue	k	1	0.6712	A	C	r	b	2000	1	6	1
3	22-May-16	16	blue	l	1	0.5758	C	D	r	b	2000	1	6	1
3	22-May-16	17	blue	s	1	0.6315	B	D	b	r	2000	1	6	1
3	22-May-16	18	blue	a	1	0.5663	B	A	r	b	2000	1	6	1
3	22-May-16	19	blue	l	1	0.5207	B	D	r	b	2000	1	6	1
3	22-May-16	20	blue	s	1	0.7208	A	B	r	b	2000	1	6	1
3	22-May-16	21	blue	k	1	0.5834	C	A	b	r	2000	1	6	1
3	22-May-16	22	blue	a	1	0.5834	C	A	r	b	2000	1	6	1
